yr,mo,dy,hh,mm,ss,lat,lon,max,ML,MN,MB,MW,MS,MC,MD,MZ,Mpf,Tmpf,Dep,Dep_err,DD,flag,zf,mf,MwAsg,eventType,latGSC,lonGSC,mGSC,mtGSC,latANSS,lonANSS,mANSS,mtANSS,latAGS,lonAGS,mAGS,mtAGS,MwNMX,MwNA15,MwGSC,MwAGS,MwANSS
2016,6,7,19,37,28.06,50.717,-114.973,2.59,-9.99,-9.99,-9.99,2.59,-9.99,-9.99,-9.99,-9.99,2.59,MW,18,2.13,Z,1,0,0,2.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2,2.59,-9.99,-9.99,-9.99
2016,6,7,20,6,51,49.986,-115.184,2.78,2.6,-9.99,-9.99,2.78,-9.99,-9.99,-9.99,-9.99,2.78,MW,0,-9.99,G,2,0,0,2.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.78,-9.99,-9.99,-9.99
2016,6,7,20,6,53.01,49.901,-114.639,2.78,-9.99,-9.99,-9.99,2.78,-9.99,-9.99,-9.99,-9.99,2.78,MW,2.93,2.05,Z,1,0,0,2.8,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,3,2.78,-9.99,-9.99,-9.99
2016,6,7,21,17,28,49.36,-120.546,1.7,1.7,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.7,ML,0,-9.99,G,2,0,-0.06,1.6,1,-9.99,-9.99,-9.99,NA,49.454,-120.526,2.1,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,8,11,31,42.67,48.057,-119.918,0.74,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,0.74,-9.99,0.74,MD,4.05,-9.99,Z,5,0,-0.43,0.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,8,14,8,17,56.316,-121.988,1.9,1.9,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.9,ML,6.6,-9.99,*,2,0,-0.06,1.8,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,8,17,5,21,56.538,-122.404,1.7,1.7,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.7,ML,1,-9.99,G,2,0,-0.06,1.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,8,18,9,23.56,52.984,-117.226,2.25,2.25,-9.99,-9.99,2.2,-9.99,-9.99,-9.99,-9.99,2.2,MW,2.29,1.5,Z,1,0,0,2.2,2,52.972,-117.295,2.1,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.2,-9.99,-9.99,-9.99
2016,6,8,19,34,7.56,50.214,-114.811,2.59,2.14,-9.99,-9.99,2.59,-9.99,-9.99,-9.99,-9.99,2.59,MW,6.53,2.06,Z,1,0,0,2.6,2,50.116,-114.942,2.3,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.59,-9.99,-9.99,-9.99
2016,6,8,20,38,24.03,53.519,-114.707,2.07,1.36,-9.99,-9.99,2.07,-9.99,-9.99,-9.99,-9.99,2.07,MW,0.86,13.93,Z,1,0,0,2.1,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.07,-9.99,-9.99,-9.99
2016,6,8,20,40,8.49,53.524,-114.703,2.05,1.1,-9.99,-9.99,2.05,-9.99,-9.99,-9.99,-9.99,2.05,MW,0.87,13.92,Z,1,0,0,2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.05,-9.99,-9.99,-9.99
2016,6,8,21,20,52.98,49.405,-120.542,1.93,1.93,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.93,ML,-0.53,-9.99,Z,5,0,-0.43,1.5,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,8,22,39,12.64,50.731,-115.5,2.57,2.07,-9.99,-9.99,2.57,-9.99,-9.99,-9.99,-9.99,2.57,MW,5.35,8.83,Z,1,0,0,2.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.57,-9.99,-9.99,-9.99
2016,6,9,11,55,43.66,54.416,-117.316,2.45,2.3,-9.99,-9.99,2.45,-9.99,-9.99,-9.99,-9.99,2.45,MW,3.5,18.63,Z,1,0,0,2.5,1,54.413,-117.292,2.3,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.9,2.45,-9.99,-9.99,-9.99
2016,6,9,17,29,18.63,50.76,-115.014,2.54,-9.99,-9.99,-9.99,2.54,-9.99,-9.99,-9.99,-9.99,2.54,MW,18.58,2.41,Z,1,0,0,2.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.7,2.54,-9.99,-9.99,-9.99
2016,6,9,19,4,56.92,50.066,-114.762,2.74,2.5,-9.99,-9.99,2.74,-9.99,-9.99,-9.99,-9.99,2.74,MW,7.28,2.33,Z,1,0,0,2.7,2,50.092,-114.887,2.5,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,2.74,-9.99,-9.99,-9.99
2016,6,9,20,3,20.87,49.928,-114.754,2.59,-9.99,-9.99,-9.99,2.59,-9.99,-9.99,-9.99,-9.99,2.59,MW,7.32,2.11,Z,1,0,0,2.6,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,2.59,-9.99,-9.99,-9.99
2016,6,9,21,7,39.09,50.45,-115.12,2.59,-9.99,-9.99,-9.99,2.59,-9.99,-9.99,-9.99,-9.99,2.59,MW,6.77,4.13,Z,1,0,0,2.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,2.59,-9.99,-9.99,-9.99
2016,6,9,21,8,59.79,50.298,-115.351,2.58,2.36,-9.99,-9.99,2.58,-9.99,-9.99,-9.99,-9.99,2.58,MW,0.14,3.51,Z,1,0,0,2.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.58,-9.99,-9.99,-9.99
2016,6,9,21,9,4.65,49.449,-120.508,1.9,1.9,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.9,ML,-0.53,-9.99,Z,5,0,-0.43,1.5,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,10,2,18,38.38,51.489,-112.433,2.09,1.91,-9.99,-9.99,2.09,-9.99,-9.99,-9.99,-9.99,2.09,MW,2.85,7.46,Z,1,0,0,2.1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.09,-9.99,-9.99,-9.99
2016,6,10,6,16,38.99,54.431,-117.361,1.95,1.28,-9.99,-9.99,1.95,-9.99,-9.99,-9.99,-9.99,1.95,MW,6.85,16.94,Z,1,0,0,2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,1.95,-9.99,-9.99,-9.99
2016,6,10,19,21,18.83,53.25,-117.028,2.01,-9.99,-9.99,-9.99,2.01,-9.99,-9.99,-9.99,-9.99,2.01,MW,7.2,2.82,Z,1,0,0,2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.7,2.01,-9.99,-9.99,-9.99
2016,6,10,20,17,45.96,53.413,-114.441,2.11,1.85,-9.99,-9.99,2.11,-9.99,-9.99,-9.99,-9.99,2.11,MW,0.03,2.34,Z,1,0,0,2.1,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.11,-9.99,-9.99,-9.99
2016,6,10,21,15,34.8,53,-117.192,2.24,-9.99,-9.99,-9.99,2.24,-9.99,-9.99,-9.99,-9.99,2.24,MW,3.08,1.72,Z,1,0,0,2.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.3,2.24,-9.99,-9.99,-9.99
2016,6,10,21,18,7.86,49.369,-120.506,2.01,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.01,-9.99,2.01,MD,-0.53,-9.99,Z,5,0,-0.43,1.6,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,10,22,7,0.59,50.17,-114.819,2.67,-9.99,-9.99,-9.99,2.67,-9.99,-9.99,-9.99,-9.99,2.67,MW,4.28,1.67,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.7,2.67,-9.99,-9.99,-9.99
2016,6,11,0,41,37.8,48.157,-116.36,1.71,1.71,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.71,ML,3.55,-9.99,Z,5,0,-0.43,1.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,11,6,38,31.81,54.4,-117.734,2.07,1.81,-9.99,-9.99,2.07,-9.99,-9.99,-9.99,-9.99,2.07,MW,6.96,11.95,Z,1,0,0,2.1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.07,-9.99,-9.99,-9.99
2016,6,11,17,16,48.74,48.618,-120.515,1.75,1.75,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.75,ML,9.03,-9.99,Z,5,0,-0.43,1.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,11,21,21,12,49.362,-120.519,1.8,1.8,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.8,ML,0,-9.99,G,2,0,-0.06,1.7,2,-9.99,-9.99,-9.99,NA,49.48,-120.5,2.02,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,11,23,12,26.75,49.887,-114.624,2.66,2.5,-9.99,-9.99,2.66,-9.99,-9.99,-9.99,-9.99,2.66,MW,3.06,2.11,Z,1,0,0,2.7,2,49.917,-114.815,2.5,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.9,2.66,-9.99,-9.99,-9.99
2016,6,12,2,38,30.35,52.739,-116.255,1.63,-9.99,-9.99,-9.99,1.63,-9.99,-9.99,-9.99,-9.99,1.63,MW,1.71,23.12,Z,1,0,0,1.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,0.9,1.63,-9.99,-9.99,-9.99
2016,6,12,16,4,17,53.141,-117.451,2.11,1.7,-9.99,-9.99,2.11,-9.99,-9.99,-9.99,-9.99,2.11,MW,0,-9.99,G,2,0,0,2.1,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.11,-9.99,-9.99,-9.99
2016,6,12,16,4,19.84,52.986,-117.188,2.11,-9.99,-9.99,-9.99,2.11,-9.99,-9.99,-9.99,-9.99,2.11,MW,3.51,2.25,Z,1,0,0,2.1,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.4,2.11,-9.99,-9.99,-9.99
2016,6,12,19,10,12.37,50.203,-115.393,2.75,2.5,-9.99,-9.99,2.75,-9.99,-9.99,-9.99,-9.99,2.75,MW,0.05,4.26,Z,1,0,0,2.8,2,50.098,-114.891,2.5,ML,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,2.75,-9.99,-9.99,-9.99
2016,6,12,21,22,17,52.909,-117.302,2.03,1.4,-9.99,-9.99,2.03,-9.99,-9.99,-9.99,-9.99,2.03,MW,0,-9.99,G,2,0,0,2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.03,-9.99,-9.99,-9.99
2016,6,12,21,22,26.21,52.872,-116.478,2.03,-9.99,-9.99,-9.99,2.03,-9.99,-9.99,-9.99,-9.99,2.03,MW,2.49,25.58,Z,1,0,0,2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,0.6,2.03,-9.99,-9.99,-9.99
2016,6,13,1,26,26,57.015,-122.371,2.4,2.4,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.4,ML,1,-9.99,G,2,0,-0.06,2.3,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,13,18,6,53.43,54.4,-117.371,2.19,-9.99,-9.99,-9.99,2.19,-9.99,-9.99,-9.99,-9.99,2.19,MW,6.7,13.95,Z,1,0,0,2.2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,2.19,-9.99,-9.99,-9.99
2016,6,13,18,25,43.35,49.773,-114.364,2.86,-9.99,-9.99,-9.99,2.86,-9.99,-9.99,-9.99,-9.99,2.86,MW,6.99,1.35,Z,1,0,0,2.9,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,2.86,-9.99,-9.99,-9.99
2016,6,13,19,12,26.46,50.126,-115.005,2.76,-9.99,-9.99,-9.99,2.76,-9.99,-9.99,-9.99,-9.99,2.76,MW,4.03,2.07,Z,1,0,0,2.8,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.9,2.76,-9.99,-9.99,-9.99
2016,6,13,19,31,1.12,50.163,-114.74,2.5,-9.99,-9.99,-9.99,2.5,-9.99,-9.99,-9.99,-9.99,2.5,MW,3.71,1.91,Z,1,0,0,2.5,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.1,2.5,-9.99,-9.99,-9.99
2016,6,13,21,15,27.54,49.519,-120.521,2.15,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.15,-9.99,2.15,MD,-0.53,-9.99,Z,5,0,-0.43,1.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,13,21,52,15.85,52.959,-117.211,2.11,-9.99,-9.99,-9.99,2.11,-9.99,-9.99,-9.99,-9.99,2.11,MW,0.06,2.55,Z,1,0,0,2.1,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.7,2.11,-9.99,-9.99,-9.99
2016,6,14,10,4,59,56.175,-121.893,1.5,1.5,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.5,ML,10,-9.99,G,2,0,-0.06,1.4,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,14,18,23,32.03,53.488,-114.569,2.14,1.34,-9.99,-9.99,2.14,-9.99,-9.99,-9.99,-9.99,2.14,MW,0.05,5.35,Z,1,0,0,2.1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.14,-9.99,-9.99,-9.99
2016,6,15,6,1,52.46,54.427,-117.339,2.05,1.66,-9.99,-9.99,2.05,-9.99,-9.99,-9.99,-9.99,2.05,MW,7.01,13.72,Z,1,0,0,2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.05,-9.99,-9.99,-9.99
2016,6,15,8,5,8.05,48.296,-120.879,1.05,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.05,-9.99,1.05,MD,1.47,-9.99,Z,5,0,-0.43,0.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,15,21,54,54.73,53.513,-114.709,2.15,1.19,-9.99,-9.99,2.15,-9.99,-9.99,-9.99,-9.99,2.15,MW,0.16,13.6,Z,1,0,0,2.1,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.15,-9.99,-9.99,-9.99
2016,6,15,23,12,29.62,49.412,-120.505,2.14,2.14,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.14,ML,-0.53,-9.99,Z,5,0,-0.43,1.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,16,6,36,33,56.32,-121.86,2.1,2.1,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,2.1,ML,4.2,-9.99,*,2,0,-0.06,2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,16,19,11,7.14,50.086,-114.869,2.68,-9.99,-9.99,-9.99,2.68,-9.99,-9.99,-9.99,-9.99,2.68,MW,6.87,1.75,Z,1,0,0,2.7,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,3,2.68,-9.99,-9.99,-9.99
2016,6,16,19,34,35.1,50.662,-115.295,2.53,1.9,-9.99,-9.99,2.53,-9.99,-9.99,-9.99,-9.99,2.53,MW,7.09,8.43,Z,1,0,0,2.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.53,-9.99,-9.99,-9.99
2016,6,16,20,12,44.62,51.801,-115.091,2.03,-9.99,-9.99,-9.99,2.03,-9.99,-9.99,-9.99,-9.99,2.03,MW,30.93,1.13,Z,1,0,0,2,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.8,2.03,-9.99,-9.99,-9.99
2016,6,16,21,11,9.21,53.423,-114.435,2.21,1.49,-9.99,-9.99,2.21,-9.99,-9.99,-9.99,-9.99,2.21,MW,0.21,19.91,Z,1,0,0,2.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.21,-9.99,-9.99,-9.99
2016,6,16,21,19,14.07,52.967,-117.243,2.23,-9.99,-9.99,-9.99,2.23,-9.99,-9.99,-9.99,-9.99,2.23,MW,2.82,1.57,Z,1,0,0,2.2,2,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.8,2.23,-9.99,-9.99,-9.99
2016,6,16,22,34,18.26,50.808,-114.494,2.55,-9.99,-9.99,-9.99,2.55,-9.99,-9.99,-9.99,-9.99,2.55,MW,43.07,6.44,Z,1,0,0,2.5,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,1.6,2.55,-9.99,-9.99,-9.99
2016,6,17,5,7,29,57.017,-122.243,1.5,1.5,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,-9.99,1.5,ML,6.1,-9.99,*,2,0,-0.06,1.4,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,-9.99,-9.99
2016,6,17,19,8,40.68,50.004,-114.513,2.57,-9.99,-9.99,-9.99,2.57,-9.99,-9.99,-9.99,-9.99,2.57,MW,13.56,2.28,Z,1,0,0,2.6,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.8,2.57,-9.99,-9.99,-9.99
2016,6,17,21,38,44.62,51.642,-112.857,2.11,1.84,-9.99,-9.99,2.11,-9.99,-9.99,-9.99,-9.99,2.11,MW,0.11,4.54,Z,1,0,0,2.1,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,2.11,-9.99,-9.99,-9.99
2016,6,17,22,29,26.94,50.446,-115.119,2.86,-9.99,-9.99,-9.99,2.86,-9.99,-9.99,-9.99,-9.99,2.86,MW,19.47,4.73,Z,1,0,0,2.9,1,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,-9.99,-9.99,-9.99,NA,2.6,2.86,-9.99,-9.99,-9.99
